Item #,Description,Default Cost,Dynamic Margin,Original Price,Current Price,Active?,Track Inventory?,Long Description,Prompt for description?,Prompt for price?,Primary Image,Use dynamic margin?,Primary Vendor,Tax Exempt?,Color,Size,Category,UPC,UPC2,UPC3,Weight,Weight Unit,Width,Width Unit,Height,Height Unit,Depth,Depth Unit,Los Potros Distribution Center Reorder Point,Los Potros Distribution Center Target Qty,Los Potros Distribution Center Bin Location,All Locations Reorder Point,All Locations Target Qty,All Locations Bin Location,Vendor Details Item # (1),Vendor Details Default Cost (1),Vendor Details # (1),Vendor Details Item # (2),Vendor Details Default Cost (2),Vendor Details # (2),Vendor Details Item # (3),Vendor Details Default Cost (3),Vendor Details # (3),Vendor Details Item # (4),Vendor Details Default Cost (4),Vendor Details # (4),Vendor Details Item # (5),Vendor Details Default Cost (5),Vendor Details # (5),Vendor Details Item # (6),Vendor Details Default Cost (6),Vendor Details # (6),Vendor Details Item # (7),Vendor Details Default Cost (7),Vendor Details # (7),Vendor Details Item # (8),Vendor Details Default Cost (8),Vendor Details # (8),Vendor Details Item # (9),Vendor Details Default Cost (9),Vendor Details # (9),Vendor Details Item # (10),Vendor Details Default Cost (10),Vendor Details # (10),Item Images URL (1),Item Images URL (2)
100029,LC Whole Black Beans 12/19.7,15.96,"","",22.25,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/f5a81141image.jpg,false,Vilore Foods,"","","",Grocery,2007639703200,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/f5a81141image.jpg,"","",""
100030,LC Whole Jalapeno 6/5.73,33.99,"","",41.79,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/be86b656image.jpg,false,Vilore Foods,"","","",Grocery,1007639700110,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/be86b656image.jpg,"","",""
100031,LC Whole Pinto Beans 12/19.7,15.96,"","",22.25,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/0c5483e5image.jpg,false,Vilore Foods,"","","",Grocery,2007639703100,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/0c5483e5image.jpg,"","",""
100032,LC Sliced Jalapeno 6/5,32.99,"","",44.25,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/a2e1d7f0image.jpg,false,Vilore Foods,"","","",Grocery,10076397002108,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/a2e1d7f0image.jpg,"","",""
100033,LC Refried Pintos Beans 12/20.5,1.0,"","",27.02,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/776787caimage.jpg,false,Vilore Foods,"","","",Grocery,2007639703150,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/776787caimage.jpg,"","",""
100034,LC Refried Black Beans 12/20.5,1.0,"","",27.02,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/e8e1fe81image.jpg,false,Vilore Foods,"","","",Grocery,2007639703250,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/e8e1fe81image.jpg,"","",""
100035,LC Refried Black Beans 12/28.9,1.0,"","",35.54,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/44a31817image.jpg,false,Vilore Foods,"","","",Grocery,2007639703550,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/44a31817image.jpg,"","",""
100036,LC Refried Pintos Beans 12/28.9,1.0,"","",35.54,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/99f46dc0image.jpg,false,Vilore Foods,"","","",Grocery,2007639703500,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/99f46dc0image.jpg,"","",""
100037,LC Whole Pinto Beans 12/29,1.0,"","",39.35,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/8e955e69image.jpg,false,Vilore Foods,"","","",Grocery,2007639703560,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/8e955e69image.jpg,"","",""
100038,LC Whole Black Beans 12/29,1.0,"","",39.35,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/d4c2e8f5image.jpg,false,Vilore Foods,"","","",Grocery,2007639703565,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/d4c2e8f5image.jpg,"","",""
100039,LC Whole Black Beans 12/40,1.0,"","",38.75,true,true,<p><br></p>,false,false,https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/dfb3cc3aimage.jpg,false,Vilore Foods,"","","",Grocery,2007639703575,"","","","","","","","","","","","","","","","","","",Vilore Foods,"","","","","","","","","","","","","","","","","","","","","","","","","","","",https://4794e659cbf105d62cfb-38247721c42caba773d11716d2487206.ssl.cf2.rackcdn.com/dfb3cc3aimage.jpg,"","",""
